36.293,31.639,27.662,24.697,21.881,20.217,19.114,17.863,16.903,16.173,15.149,13.123,11.104,9.603,24.385,13.104,8.6497,7.7701,5.5294,NaN,NaN
17.395,14.534,10.541,9.0957,7.76,7.1245,6.7206,6.5966,6.4822,5.616,4.6902,3.7397,3.0317,3.3388,12.601,4.4325,1.2551,1.8408,0.5145,NaN,NaN
